,tmdb_id,name,original_name,keywords,airing_date,directors,cast,genres,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,networks,production_companies,cast_popularity
665,2956,Great Inheritance,위대한 유산,,2006-05-03,,Kim Jae-won;Han Ji-min;Byun Hee-bong;Jang Hyun-sung;Jung Tae-woo;Jin Ji-hee;Yoo Yeon-mi;Shin Dong-woo;Lee Mi-sook;Kim Ji-hun,Comedy;Drama,1.0,17.0,70.0,"Great Inheritance is a 2006 South Korean television drama starring Kim Jaewon and Han Ji-min. It aired on KBS2 from May 3 to June 29, 2006 on Wednesdays and Thursdays at 21:55 for 17 episodes.",2.218,9.0,1.0,KBS2,,48.73300000000001
666,5292,Behind the White Tower,하얀거탑,based on novel or book;hospital;doctor;medical drama,2007-01-06,,Kim Myung-min;Lee Sun-kyun;Cha In-pyo;Song Sun-mi;Kim Bo-kyung;Lee Jeong-kil;Kim Chang-wan;Byun Hee-bong;Lim Seong-eon;Jung Han-yong;Jung Young-sook;Ki Tae-young;Kim Min-joo;Lee Hee-do;Jang So-yeon;Han Sang-jin;Park Kwang-jung;Yang Hee-kyung;Park Hyuk-kwon;Son Ho-gyun;Park Young-ji;Jo Moon-ee;Choi Beom-ho;Jung Kyung-ho;Lee Mu-saeng;Son Byung-ho;Kim Jung-hak;Jang Hyun-sung,Drama,1.0,20.0,60.0,"Based on renowned Japanese novelist Yamazaki Toyoko's representative work Shiroi Kyotō, the drama brings viewers deep into the political inner workings of the medical field by taking a satirical look at malpractice and power plays at a university hospital, and contrasting the paths and personalities of two doctors.",3.396,9.3,3.0,MBC,Kim Jong-hak Production,88.95399999999997
667,36989,Surgeon Bong Dal Hee,외과의사 봉달희,,2007-01-17,,Lee Yo-won;Oh Yoon-ah;Choi Yeo-jin;Park Geun-hyung;Lee Beom-soo;Kim Hae-sook;Kim Seung-wook;Kim Min-jun;Song Jong-ho;Kim Jung-min,Drama,1.0,18.0,60.0,"Surgeon Bong Dal-hee is a 2007 South Korean medical drama television  series starring Lee Yo-won, Lee Beom-soo, Kim Min-joon and Oh Yoon-ah.  It aired on SBS from January 17 to March 15, 2007 on Wednesdays and  Thursdays at 21:55 for 18 episodes.",2.582,5.0,1.0,SBS,DSP Media,39.787
668,135200,Crime Puzzle,크라임 퍼즐,prison;professor;investigation;gore;cult;murder;torture;suspense;based on webcomic or webtoon,2021-10-29,,Yoon Kye-sang;Ko A-sung;Yoon Kyung-ho;Song Sun-mi;Kwon Soo-hyun;Woo Hyeon;Kim Roi-ha;Yun Jong-seok;Seo Ji-hye;Oh Cho-hee;Park Eun-byeol;Jin So-yeon,Drama;Mystery;Crime,1.0,16.0,70.0,,2.943,5.0,3.0,Seezn;Olleh TV;skyTV,KT Studio Genie,77.66399999999999
669,205611,Merry Queer,메리퀴어,lgbt,2022-07-08,,Shin Dong-yup;Hong Seok-cheon;Hani,Drama;Reality,1.0,9.0,50.0,"Marry Queer' features the stories of queer couples on their ""coming out"" journeys, whether it be revealing their ""unconventional"" relationships to families, friends, or the world.",5.069,8.5,2.0,wavve,,10.056
670,35815,The King’s Woman,왕의 여자,historical figure;period drama;historical,2003-10-06,,Park Sun-young;Ji Sung;Kim Yu-seok;Lim Dong-jin;Hong Soo-hyun;Jung Tae-woo,War & Politics;Drama,1.0,42.0,48.0,"This drama centers around Lady Kim, a scheming concubine, and the events from the reign of King Seonjo to Prince Gwanghae, which were filled with acts of immorality and bloodshed; all in the name of protecting the throne.",4.074,7.0,1.0,SBS,,20.024
671,71636,Individualist Ms. Ji Young,개인주의자 지영씨,romantic comedy;romance;neighbor;relationship;opposites attract;cohabitation,2017-05-08,,Min Hyo-rin;Gong Myoung;Ji Il-joo;Jung Young-ki;Oh Na-ra;Jang Hee-ryung,Drama;Comedy,1.0,2.0,60.0,"This is a short drama about an individualist, Ji Young, who avoids relationships with others, meets Byuk Soo, who can’t live without having relationships.",3.921,9.0,4.0,KBS2,,27.298
672,61934,Big Man,빅맨,,2014-04-28,,Kang Ji-hwan;Daniel Choi;Lee Da-hee;Jung So-min;Yoon So-hee;Kwon Hae-hyo;Han Sang-jin;Cha Hwa-yeon;Nam Da-reum;Uhm Hyo-seop;Song Ok-suk;Kim Mi-kyeong,Drama,1.0,16.0,60.0,"Kim Ji Hyuk (Kang Ji Hwan) lives a hard knocked life, but when the orphan meets the modest restaurateur Hong Dal Sook (Song Ok Suk), he gains a mother figure and works hard to open his own restaurant one day. Then suddenly, the family behind Korea's most powerful corporation claims that he is their long lost son. When Ji Hyeok discovers the Hyunsung family's ulterior motives, he swears to bring down the company that destroyed the life he worked so hard to build.",3.636,7.0,3.0,KBS2,Kim Jong-hak Production,56.230000000000004
673,78163,The Queen of Office,직장의 신,romance;business;food industry;teamwork,2013-04-01,,Kim Hye-soo;Oh Ji-ho;Jung Yu-Mi;Lee Hee-jun;Jeon Hye-bin;Jo Kwon;Kim Eung-soo;Lee Mi-do;Song Ji-in;Kim Ki-chun;Lee Ji-hun,Drama;Comedy,1.0,16.0,65.0,"Temporary employee Ms. Kim is a remarkable woman. She possesses highly advanced skills in seemingly all work fields. She's also highly confident and always sticks to her ideals. Jang Kyu-Jik is a hot-shot foreign educated MBA, hired to turn around a flagging corporation. As they begin work together at their new jobs, can they ever co-exist?",3.587,7.0,1.0,KBS2,MI,50.230999999999995
674,42290,"Padam, Padam... The Sound of His and Her Heartbeats",빠담빠담... 그와 그녀의 심장박동소리,angel;veterinarian;former prisoner,2011-12-05,,Jung Woo-sung;Kim Bum;Han Ji-min;Kim Sung-ryung;Yoon Joo-sang;Kim So-hyun;Na Moon-hee;Choi Tae-joon;Lee Jae-Woo,Drama;Sci-Fi & Fantasy,1.0,20.0,70.0,"A man serves 16 years in prison for a murder he didn’t commit. Yang Kang Chil maintains his good nature nonetheless and is protected by his best friend Gook Soo. After his release from prison, Kang Chil becomes a carpenter and tries to rebuild his life. He falls in love with Jang Ji Na, a veterinarian who happens to the niece of the victim in Kang Chil’s murder case. Can Kang Chil prove his innocence and bring the real killer to justice to save his relationship with Ji Na?",3.879,7.0,3.0,JTBC,MI,65.369
675,63732,Dr. Ian,Dr. 이안,psychology;hypnosis;romance;doctor;break-up;psychiatry;healing,2015-03-29,,Kim Young-kwang;Sandara Park;Kim Ho-chang;Jung Ji Yoon;Choi Dae-Seong;Chris Jo,Drama,1.0,9.0,11.0,"The memories of pain and love shape our reality and personality, hence they can be used to find healing in counseling. This is the story of psychiatrist Mo Ian, who specializes in hypnosis treatments. He meets an eccentric, 4-D office girl, Lee So Dam, and through the process of treating and counselling her, he finds a way to heal his own wounds.",3.318,7.0,1.0,NAVER TV,,14.052999999999999
676,18371,On Air,온에어,,2008-03-05,,Kim Ha-neul;Park Yong-ha;Lee Beom-soo;Song Yun-ah;Lee Hyeong-cheol;Han Ye-won;Hong Ji-min;Yoo Seo-jin;Lee Sung-min;Lee Doll-hyung;Shin Dong-woo;Lee Kyung-jin;Lee Cheol-min;Ricky Kim,Drama,1.0,21.0,60.0,"The lives and love stories of drama producers, writers, actors, and managers.",4.976,8.0,1.0,SBS,,37.631
677,113624,Joseon Exorcist,조선구마사,greed;royal family;family relationships;evil spirit;exorcist;joseon dynasty,2021-03-22,,Kam Woo-sung;Jang Dong-yoon;Park Sung-hoon;Kim Dong-jun;Jung Hye-sung;Lee Yu-bi;Geum Sae-rok;Min Jin-woong;Seo Young-hee;Moon Woo-jin;Oh Eui-sik;Choi Moo-sung;Kim Pub-lae;Darcy Paquet;Seo Dong-won;David Lee McInnis;Ahn Kil-kang;Han Kyu-won,Drama;Action & Adventure;Sci-Fi & Fantasy,1.0,2.0,70.0,A fantasy-action sageuk that takes place after the establishment of the Joseon dynasty and tells the story of the undead who come back to life after being killed by the royal family.,3.55,9.0,2.0,SBS;wavve,Lotte Entertainment;Studio S;Crave Works;YG Studioplex,80.74000000000002
678,45624,Swallow the Sun,태양을 삼켜라,,2009-07-09,,Ji Sung;Sung Yu-ri;Lee Wan;Jun Kwang-ryul;So E Hyun;Ma Dong-seok;Jin Goo;Seo Ji-yeon,Action & Adventure;Drama,1.0,25.0,60.0,"Jung-woo was abandoned by his birth parents when he was a baby and became friends with Soo-hyun, who became his sweetheart. After rescuing Chairman Jang, he is adopted by him and becomes a bodyguard to the chairman’s son. Jung-woo is reunited with Soo-hyun at Tae-hyuk’s school but even though Soo-hyun loves him, she chooses Tae-hyuk who offers to help her achieve her dream career. So both Tae-hyuk and Soo-hyun go to USA for their studies. Jung-woo is eventually betrayed by Chairman Jang but he is called to Las Vegas by Jackson Lee, a military buddy, who offers him an opportunity to rebuild his life. In Las Vegas, Jung-woo meets Soo-hyun and Tae-hyuk by coincidence. In his line of work as a private bodyguard, Jung-woo saves the life of the king of a small African nation and is asked by the king to rescue his son from the rebels in return for rights to a diamond mine. So Jung-woo heads to Africa, risking his life to claim the mine. Meanwhile, Tae-hyuk and Soo-hyun return to Seogwipo city on Jeju island at Chairman Jang’s request. Tae-hyuk is put in charge of managing a hotel there while Soo-hyun becomes the head of event planning. After gaining control of the diamond mine in African, Jung-woo returns to Jeju and engages in a struggle against chairman Jang and Tae-hyuk… He learns a shocking secret that shakes the foundation of his very existence.",2.932,7.8,5.0,SBS,,39.005
679,84569,Under the Black Moonlight,검은 달빛 아래서,visual arts;revenge;thriller;gardener;death;animal abuse;mountain cabin;incident;mother son relationship,2016-05-24,,Kang Pil-sun-I;Kim Seo-ra;Nam Tae-hyun;Kim Soo Yun,Mystery;Drama,1.0,2.0,43.0,"Kang Woo is a talented college student who is studying the fine arts. Strange things begin to happen when his girlfriend, Wol Ha, and a few friends come to visit him at his family's mountain cabin.",3.516,4.0,1.0,Sohu,Say On Media,3.679
680,83303,When Time Stopped,시간이 멈추는 그 때,time travel;romance,2018-10-24,,Kim Hyun-joong;Ahn Ji-Hyun;In Gyo-jin;Ju Seok-tae;Im Ha-ryong,Drama,1.0,12.0,60.0,"A man goes back and forth in the time-space continuum, with no regard for the passing of time and aging. Joon Woo leads a lonely existence due to his special ability. One day, he meets a woman who makes time matter for the first time in his life. Will he be able to be with her?",3.504,7.8,5.0,KBS W,,14.666999999999998
681,14052,Lovers,연인,,2006-11-08,,Lee Seo-jin;Kim Jung-eun;Kim Gyu-ri;Kim Nam-gil;Lee Ki-young;Park In-hwan;Jung Chan;Choi Il-hwa,Drama,1.0,20.0,80.0,"Kang Jae is a wealthy businessman and gangster and Mi Joo is a plastic surgeon. These two meet after Mi Joo mistakes Kang Jae as being her sleazy brother-in-law. Kang Jae just happens to be the boyfriend of Mi Joo's pregnant neighbour, Yoo Jin. Sae Yeon meets Mi Joo and falls in love with her feisty attitude. Kang Jae works for the father of Sae Yeon who is a gangster. Mi Joo and Kang Jae fall in love.",3.057,6.0,1.0,SBS,,37.455
682,9192,Ruler of Your Own World,네 멋대로 해라,,2002-07-03,,Lee Na-young;Yang Dong-geun;Gong Hyo-jin;Lee Dong-gun;Kim Jae-wook;Shin Goo;Youn Yuh-jung,Drama,1.0,20.0,60.0,Ruler of Your Own World is an MBC Korean drama series. It was written by In Jung-ok and directed by Park Sung-soo.,3.834,9.0,2.0,MBC,,37.973
683,94836,Unasked Family,꽃길만 걸어요,,2019-10-28,,Choi Yoon-so;Seol Jung-hwan;Shim Ji-ho;Jung Yoo-Min;Sunwoo Jae-duk;Na In-woo,Drama;Family,1.0,123.0,30.0,"When Kang Yeo-Won was a university student, she dreamed of becoming a reporter. An unexpected pregnancy, caused her to change that dream. She is now a housewife and she is busy taking care of her troublemaker in-laws, raising her child and managing her family's finances. Her husband gets into an accident and her life changes. Meanwhile, Bong Chun-Dong grew up in an orphanage with his younger sister. He had a heart disease, but he was able to get an operation due to Hwang Byung-Rae. He is now a grown man. Bong Chun-Dong passes his bar exam, but he works for Hwang Byung-Rae.",3.479,8.0,1.0,KBS1,,15.478000000000002
684,16715,My Rosy Life,장밋빛 인생,,2005-08-24,,Choi Jin-sil;Son Hyun-joo;Jang Yong;Kwon Hae-hyo;Kim Ji-young;Lee Tae-ran;Kim Hae-sook;Choi Ji-na;Namkoong Min;Na Moon-hee,Drama,1.0,24.0,60.0,"Maeng Soon-yi has sacrificed everything in her life for the sake of others. She missed out on her youth because she was too busy taking care of her father, who started drinking heavily after her mother abandoned them when Soon-yi was 10 years old. Soon-yi gave up on her own education so that she could earn the money to pay for her younger siblings' tuition.

Soon-yi's younger sister Young-yi, is now a successful career woman. She is having an affair with a married man, Lee Jung-do. Jung-do was Young-yi's first love, but he broke up with her for the sake of his career. While younger brother Chul-soo has settled down in the United States where he's earning his doctorate degree, completely ignoring his responsibilities at home.

Soon-yi perseveres despite the constant hardships that life throws at her. Until one day, she is jolted when Ban Sung-moon , her husband with whom she has two daughters, tells her that he has fallen in love with another woman and demands a divorce. Worse, she is diagnosed with stomach cancer shortly after.

Abandoned by everyone around her, all those who she has worked so hard to make happy her entire life, Soon-yi decides that it's never too late to start living the life you want, and begins to be a little selfish and find some true happiness.

When they find out about her disease, her family finally realizes what she means to them. And her husband Sung-moon also rethinks his actions and finally shows her the genuine meaning of marital love.

",2.087,9.0,1.0,KBS2,Pan Entertainment,48.157
685,64519,Dummy Mommy,바보엄마,,2012-03-17,,Kim Hyun-joo;Ahn Seo-hyun;Ha Hee-ra;Kim Tae-woo;Shin Hyun-joon;Yoo In-young;Kim Jeong-hoon;Kim Ha-kyoon;Park Hyung-sik;Lee Se-na;Jin Won;Chun Young-min,Comedy;Drama;Family,1.0,20.0,70.0,"Kim Young-joo is a genius with an IQ of 200 and the youngest editor of a fashion magazine. Constantly embarrassed and ashamed of her mother's developmental disability and suffocated by her affection, Young-joo leaves home and runs away to get married. But after she gives birth to her own daughter and becomes a mother herself, Young-joo begins to see her life and family differently.",4.859,6.0,2.0,SBS,,54.53900000000001
686,132600,Yonder,욘더,based on novel or book,2022-10-14,Lee Joon-ik,Shin Ha-kyun;Han Ji-min;Lee Jung-eun;Jung Jin-young;Bae Yoo-ram;Cha Soon-bae;Yoon Yi-reh;Choi Dae-Seong;Choi Hee-seo,Drama;Sci-Fi & Fantasy,1.0,6.0,33.0,Ja-hyun receives a message from his deceased wife inviting him to reunite with her in a place called 'Yonder'.,3.071,6.0,1.0,TVING,Doodoong Pictures;CJ ENM,39.729
687,64750,Hero,히어로,future;corruption;superhero;supernatural;superhuman;miniseries;super power;superhuman strength;corrupt system;superhuman abilities;south korea;south korean;fictional city,2012-03-18,,Yang Dong-geun;Hong Jong-hyun;Park Won-sang;Park Bo-gum;Son Byung-ho;Jo Jae-yoon;Han Chae-ah;Choi Cheol-ho;Ryohei Otani;Kwon Hae-sung,Drama;Sci-Fi & Fantasy;Action & Adventure,1.0,9.0,65.0,"Set in the near future, the country of South Korea has gone bankrupt. In the fictional city of Mooyoung, irregularities and corruption has now become rampant. By chance, Kim Heug-Cheol  receives superhuman strength and he fights against the corruption plaguing the city of Mooyoung.",2.082,8.0,1.0,OCN,,48.736000000000004
688,62905,The Spring Day of My Life,내 생애 봄날,,2014-09-10,,Kam Woo-sung;Choi Soo-young;Lee Jun-hyuk;Jang Shin-Young;Shim Hye-jin;Kwon Hae-hyo;Lee Ki-young;Kang Boo-ja;Jung Ji-so,Drama,1.0,16.0,60.0,"This is a melodrama about a woman who received heart transplant and a man who loved his late wife very much. Lee Bom Yi decided to live her life to the fullest as a token of gratitude for the donor. She then accidentally met Kang Dong Ha, a single father with two children, unaware that he was the husband of her donor. Kang Dong Ha is baffled that Lee Bom Yi shares many similar traits with his late wife.",2.834,5.5,2.0,MBC,Celltrion Entertainment,49.132
689,39052,"It's Okay, Daddy's Girl","괜찮아, 아빠 딸",,2010-11-22,,Moon Chae-won;Donghae;Jin Se-yeon;Park In-hwan;Son Ji-hyun;Kang Min-hyuk;Jun Tae-Soo;Choi Jin-hyuk;Yoo Seung-mok;Lee Bong-gyu;Lee Yong-nyeo;Choi Ja-hye,Drama;Comedy,1.0,17.0,60.0,"Being the youngest and spoiled in her family, Eun Chae-ryung would  always completely rely on her father, Eun Ki-hwan. When he has a brain hemorrhageone day, she begins to realize that she must grow out of her sheltered  life and face numerous hardships before becoming an independent person.",2.551,9.0,1.0,SBS,,53.52599999999999
690,69430,6 Persons Room,6 인실,hospital;patient;sickness;medical drama,2014-12-31,,Sung Hoon;Bae Min Hee;Kim Min-kyung;Kim So Jung;Baek Bo-ram;Lee Yong-nyeo,Drama;Mystery,1.0,5.0,14.0,"After the dramatic-looking accident, Min Soo goes to the 6-person hospital room. He wakes up surrounded by women themselves. We will learn about their stories, to the accompaniment of humor and mystery.",3.532,8.6,17.0,NAVER TV,,22.252
